model,mode,snr_gt,freq_true,mse_vs_clean,mae_vs_clean,crps_vs_clean,spectral_mse,peak_freq_error,sfer,mse_vs_noisy,mae_vs_noisy
moment,zero_shot,0.093623415,1.5273591,1.5207379,1.0315552,1.0315552,945122.7,1.527359127998352,0.1567751,23.426262,3.8210866
moment,zero_shot,0.21627924,6.6855383,0.49885726,0.57031775,0.57031775,32399.9,3.6855382919311523,0.51775974,6.960099,2.0619211
moment,zero_shot,0.1625479,8.970843,3.041461,1.4486892,1.4486892,1.6907001e+06,8.970843315124512,0.36714634,41.381317,5.3306236
moment,zero_shot,0.14530915,7.011164,2.3618495,1.2465768,1.2465768,796549.2,7.01116418838501,0.34914196,36.296555,4.8371797
moment,zero_shot,0.25417355,5.036851,1.6534855,1.076762,1.076762,989349.06,5.036850929260254,0.58464205,16.433891,3.329351
moment,zero_shot,0.090475775,9.462113,1.213068,0.8564339,0.8564339,104013.305,12.537886619567871,0.23880972,27.333984,4.1240215
moment,zero_shot,0.11081355,6.985898,2.0153975,1.1856687,1.1856687,319605.56,2.485898017883301,0.2451308,38.916695,5.0158815
moment,zero_shot,0.13491128,7.751702,1.3179979,0.9216489,0.9216489,100655.99,5.751701831817627,0.40204337,31.643158,4.5204415
moment,zero_shot,0.08811081,6.4515386,1.57102,1.0218439,1.0218439,142227.67,1.9515385627746582,0.18793638,35.329407,4.607996
moment,zero_shot,0.056744594,2.1264958,2.322595,1.2541153,1.2541153,181993.22,0.8735041618347168,0.09016455,77.19559,7.076639
moment,zero_shot,0.08884897,4.5756483,1.2427535,0.88636386,0.88636386,82209.74,4.575648307800293,0.19177705,32.42564,4.708397
moment,zero_shot,0.099534415,4.92395,1.2541816,0.89384437,0.89384437,123602.86,2.9239501953125,0.26449966,43.434063,5.260844
moment,zero_shot,0.12789315,2.7697244,1.5754685,0.9834754,0.9834754,77871.4,2.7697243690490723,0.2678718,22.613312,3.9058504
moment,zero_shot,0.10344364,1.9825019,0.6464192,0.6419516,0.6419516,83757.19,1.9825018644332886,0.20936048,12.923556,2.8214717
moment,zero_shot,0.16398583,3.9022415,1.30346,0.93584025,0.93584025,205182.7,18.097758531570435,0.37268034,22.09757,3.6206837
moment,zero_shot,0.16533509,5.761253,1.1704717,0.91437507,0.91437507,103645.45,16.238747119903564,0.45124972,24.496511,3.906527
moment,zero_shot,0.15695962,6.0243692,1.2064395,0.90148824,0.90148824,253082.44,6.024369239807129,0.3924953,18.137024,3.4668965
moment,zero_shot,0.14756308,9.570399,1.4205679,0.97388864,0.97388864,304554.4,7.570399284362793,0.42183572,22.75731,3.850134
