model,mode,snr_gt,freq_true,mse_vs_clean,mae_vs_clean,crps_vs_clean,spectral_mse,peak_freq_error,sfer,mse_vs_noisy,mae_vs_noisy
timemoe,zero_shot,0.11422386,9.518758,0.5801768,0.64937484,0.64937484,275106.9843023745,9.518757820129395,0.7847529,37.617138,4.996917
timemoe,zero_shot,0.082075305,8.06357,0.4434014,0.5458289,0.5458289,190376.62700753234,8.063570022583008,0.61408997,31.183868,4.603711
timemoe,zero_shot,0.22383696,8.122998,1.159352,0.94823104,0.94823104,842511.7600114854,8.122998237609863,0.91718376,18.474068,3.361081
timemoe,zero_shot,0.23989367,6.8306527,1.0733955,0.92182827,0.92182827,547402.4797583234,6.830652713775635,0.9479309,19.454613,3.6003158
timemoe,zero_shot,0.098318145,1.3555709,0.2891665,0.46017385,0.46017385,51672.12706861958,1.355570912361145,0.91408414,26.651445,4.068919
timemoe,zero_shot,0.13824923,7.1858406,0.45413762,0.6070037,0.6070037,95014.09955556474,7.185840606689453,0.9995363,22.251545,3.8296175
timemoe,zero_shot,0.12204603,7.596511,0.6899988,0.72554404,0.72554404,323730.019748607,7.596510887145996,0.8802576,40.712303,4.8833337
timemoe,zero_shot,0.09136513,1.1518427,0.23821327,0.4360851,0.4360851,30216.896012818208,1.151842713356018,0.9725511,29.29138,4.416786
timemoe,zero_shot,0.253579,8.454689,0.6698894,0.73039174,0.73039174,404171.8790027467,8.454689025878906,0.9549995,11.9044285,2.7927887
timemoe,zero_shot,0.12128972,2.4508338,0.45108566,0.6015254,0.6015254,180752.47297368554,2.450833797454834,0.9525302,27.719788,4.2228336
timemoe,zero_shot,0.050612584,7.0645943,0.18739814,0.36463085,0.36463085,27487.087005227397,7.064594268798828,0.7459562,48.49823,5.285658
timemoe,zero_shot,0.08724453,4.221943,0.5648474,0.6051477,0.6051477,341978.8246176789,4.221942901611328,0.5039388,46.477375,5.4628315
timemoe,zero_shot,0.1109124,9.786577,0.2560363,0.44379723,0.44379723,23310.494422130418,9.786577224731445,0.9091094,17.856491,3.4553251
timemoe,zero_shot,0.1445484,7.465481,1.2559195,0.93536067,0.93536067,1373863.5294443276,7.465480804443359,0.69847333,48.194664,5.5751157
timemoe,zero_shot,0.15759379,7.9984713,0.57172656,0.66976327,0.66976327,278196.5669080026,7.998471260070801,0.8700946,20.67788,3.4818864
timemoe,zero_shot,0.104085736,3.736722,0.28790867,0.4618664,0.4618664,28516.477760297596,3.736721992492676,0.80226874,19.430681,3.6305346
timemoe,zero_shot,0.15694624,4.8289733,0.57375324,0.67345977,0.67345977,155770.40530534022,4.828973293304443,0.98160917,24.217209,3.820792
timemoe,zero_shot,0.1043316,6.041635,0.66856086,0.6776096,0.6776096,401274.29492231185,6.041635036468506,0.6548775,36.082092,4.9858
timemoe,zero_shot,0.0969622,4.952629,0.4990794,0.6153114,0.6153114,197470.40429034093,4.952629089355469,0.8603131,49.85595,5.8172874
timemoe,zero_shot,0.084505714,9.427956,0.47601485,0.55518043,0.55518043,271031.144042311,9.427955627441406,0.52073044,28.83164,4.4620366
timemoe,zero_shot,0.19687685,6.8471875,0.66889834,0.7334287,0.7334287,246917.99952008828,6.847187519073486,0.9757746,20.51446,3.5756297
timemoe,zero_shot,0.2714182,7.8891783,0.8703791,0.84042406,0.84042406,558375.1138491158,7.889178276062012,0.9943018,13.613852,2.931508
timemoe,zero_shot,0.12424085,7.684982,0.52758086,0.6382368,0.6382368,117742.13833216183,7.684981822967529,0.92288077,29.553682,4.220486
timemoe,zero_shot,0.07640461,9.485912,0.2132788,0.41407996,0.41407996,45658.75621130589,9.485912322998047,0.9883062,42.130424,5.0894
timemoe,zero_shot,0.10552582,1.7887359,0.29892203,0.49207842,0.49207842,35125.63230608174,1.7887358665466309,0.9848088,25.344822,3.9710672
timemoe,zero_shot,0.09883853,3.8443701,0.571862,0.617676,0.617676,286258.75329909945,3.844370126724243,0.59029675,33.59043,4.7720246
timemoe,zero_shot,0.2198696,2.2728322,1.1124086,0.9245397,0.9245397,385375.17732838035,2.272832155227661,0.862322,22.771221,3.714772
timemoe,zero_shot,0.15444446,2.811126,0.6471683,0.72325104,0.72325104,175845.62806788174,2.8111259937286377,0.97491574,32.00184,4.537055
timemoe,zero_shot,0.22340412,4.084276,1.0350362,0.91739273,0.91739273,925675.4977495221,4.08427619934082,1.0003169,15.365729,3.095558
timemoe,zero_shot,0.12940568,2.645982,0.35696828,0.53331804,0.53331804,77313.42045367857,2.645982027053833,0.97365427,19.919022,3.6069603
timemoe,zero_shot,0.16918595,9.533247,1.01805,0.8904374,0.8904374,916328.860849022,9.533246994018555,0.92825013,27.888603,4.4997845
timemoe,zero_shot,0.22006142,3.527658,0.85126686,0.82819843,0.82819843,708761.5149769438,3.527657985687256,0.982603,16.732277,3.3274407
timemoe,zero_shot,0.20811982,5.4403033,1.059167,0.92694545,0.92694545,1053344.8067818317,5.440303325653076,0.99865717,28.497562,4.23044
timemoe,zero_shot,0.117981106,8.523619,0.33416885,0.5006665,0.5006665,91903.21177181115,8.523618698120117,0.8248882,18.91427,3.4956245
timemoe,zero_shot,0.18208514,2.1160262,1.1405324,0.9571288,0.9571288,871285.230991447,2.1160261631011963,0.9441902,33.96209,4.9502606
timemoe,zero_shot,0.17813984,2.3035803,0.6886934,0.74345994,0.74345994,179522.49818729298,2.3035802841186523,0.9622825,22.838303,3.8167968
timemoe,zero_shot,0.1905091,2.8158967,1.0492183,0.86691976,0.86691976,568906.7703973792,2.81589674949646,0.74061126,16.524307,3.238913
timemoe,zero_shot,0.093623415,1.5273591,0.52084816,0.5740651,0.5740651,416519.94846981816,1.527359127998352,0.45774156,23.772835,3.7244787
timemoe,zero_shot,0.21627924,6.6855383,0.26838338,0.46417734,0.46417734,30946.96820131932,6.685538291931152,0.96238524,6.8296165,2.0587792
timemoe,zero_shot,0.1625479,8.970843,1.3393813,0.997343,0.997343,1457832.998455605,8.970843315124512,0.83371425,38.43823,5.0902376
timemoe,zero_shot,0.14530915,7.011164,0.9764726,0.8565778,0.8565778,793413.9112835564,7.01116418838501,0.8444894,34.379234,4.7582617
timemoe,zero_shot,0.25417355,5.036851,1.0543611,0.9070772,0.9070772,959522.8358221818,5.036850929260254,0.91685593,15.801115,3.2772698
timemoe,zero_shot,0.090475775,9.462113,0.32310113,0.49957746,0.49957746,88315.76031773433,9.462113380432129,0.8965999,26.108727,4.055626
timemoe,zero_shot,0.11081355,6.985898,0.55358016,0.6525017,0.6525017,264832.2979656143,6.985898017883301,0.89243805,37.87719,4.8876143
timemoe,zero_shot,0.13491128,7.751702,0.53524005,0.65690446,0.65690446,96908.06185560505,7.751701831817627,0.9900087,30.911152,4.472967
timemoe,zero_shot,0.08811081,6.4515386,0.2989887,0.49074546,0.49074546,84732.61428822268,6.451538562774658,0.98750156,33.5436,4.5337214
timemoe,zero_shot,0.056744594,2.1264958,0.21159673,0.41470352,0.41470352,30250.71149936242,2.126495838165283,0.9896926,73.38176,6.823625
timemoe,zero_shot,0.08884897,4.5756483,0.2546619,0.44557437,0.44557437,51465.88616936341,4.575648307800293,0.93587464,32.123165,4.6451902
timemoe,zero_shot,0.099534415,4.92395,0.3561328,0.5261925,0.5261925,100566.91705512756,4.9239501953125,0.93148005,42.113472,5.2420855
timemoe,zero_shot,0.12789315,2.7697244,0.4398247,0.59349346,0.59349346,63051.45804929655,2.7697243690490723,0.95952684,19.887148,3.700798
timemoe,zero_shot,0.10344364,1.9825019,0.20890203,0.37863043,0.37863043,40507.57867708495,1.9825018644332886,0.6478378,12.13455,2.7559543
timemoe,zero_shot,0.16398583,3.9022415,0.5005481,0.6338885,0.6338885,192599.4518828103,3.9022414684295654,0.97048396,20.43502,3.5063844
timemoe,zero_shot,0.16533509,5.761253,0.548698,0.66314805,0.66314805,97464.89731782262,5.7612528800964355,0.9625969,23.980938,3.9241061
timemoe,zero_shot,0.15695962,6.0243692,0.5762008,0.65430474,0.65430474,271257.22077763,6.024369239807129,0.82180005,17.016125,3.3114307
timemoe,zero_shot,0.14756308,9.570399,0.5992985,0.6976732,0.6976732,325856.9765383258,9.570399284362793,0.99991286,21.215641,3.6530833
timemoe,zero_shot,0.07391154,8.435848,0.18990642,0.38358495,0.38358495,28614.150282867202,8.435848236083984,0.9083361,35.289486,4.782167
timemoe,zero_shot,0.16651379,4.561989,1.0009763,0.8966539,0.8966539,873885.4911591195,4.561988830566406,0.9609829,33.489975,4.536555
timemoe,zero_shot,0.10458792,7.2784367,0.26857787,0.466626,0.466626,26202.015506871976,7.278436660766602,0.9997864,23.001469,3.971242
timemoe,zero_shot,0.10840155,4.2826643,0.4441762,0.59897435,0.59897435,71794.17729103203,4.2826642990112305,0.9885559,40.22979,5.0300655
timemoe,zero_shot,0.1976973,7.2850404,0.9624042,0.8758279,0.8758279,323912.12669299636,7.285040378570557,0.9557278,21.20744,3.6011872
timemoe,zero_shot,0.20186938,8.291977,0.75203645,0.7773564,0.7773564,213777.5093807591,8.291976928710938,0.98144263,20.934155,3.6984124
timemoe,zero_shot,0.16707367,4.1302605,0.77160406,0.78763735,0.78763735,393913.01470885,4.130260467529297,0.98457175,26.208258,4.1993904
timemoe,zero_shot,0.13689052,6.864853,0.8381196,0.82289344,0.82289344,448892.6586326074,6.8648529052734375,1.0005119,52.759743,5.587861
timemoe,zero_shot,0.19882858,5.9916687,1.0772821,0.933671,0.933671,1189861.4198333626,5.991668701171875,0.9974191,29.238016,4.2622895
timemoe,zero_shot,0.0561123,4.349097,0.17873627,0.36633375,0.36633375,15573.183820904476,4.349096775054932,0.8156976,48.909283,5.5782404
timemoe,zero_shot,0.18335707,8.915336,1.1291814,0.95114183,0.95114183,1054285.4767251657,8.915335655212402,0.9840029,37.68962,5.047476
timemoe,zero_shot,0.22534135,5.851499,1.0622007,0.92770135,0.92770135,627069.1964999929,5.851499080657959,0.969602,20.43149,3.5368862
timemoe,zero_shot,0.09875409,6.3255444,0.21353757,0.41023353,0.41023353,20778.892273326986,6.325544357299805,0.9593449,29.596643,4.324174
timemoe,zero_shot,0.106938794,4.4464726,0.4317672,0.5529688,0.5529688,151810.72117766578,4.446472644805908,0.73862183,26.767532,4.2757897
timemoe,zero_shot,0.17925219,2.606832,0.70954585,0.75292206,0.75292206,379193.7153724879,2.6068320274353027,0.9745402,24.645763,4.151151
timemoe,zero_shot,0.20055819,8.427535,1.0237627,0.8926244,0.8926244,840591.97605591,8.427535057067871,0.9311759,26.478447,4.178497
timemoe,zero_shot,0.1743951,5.424617,0.55768836,0.66661465,0.66661465,264521.4709284792,5.424616813659668,0.97573024,15.590503,3.2271256
timemoe,zero_shot,0.11457257,5.016829,0.6593176,0.69058377,0.69058377,358458.8166648131,5.016829013824463,0.7754937,47.399967,5.3572035
timemoe,zero_shot,0.08406433,6.0919685,0.24225599,0.42055607,0.42055607,40890.00401808531,6.091968536376953,0.78253764,26.10302,3.9950578
timemoe,zero_shot,0.16377126,8.71326,0.76665044,0.78411454,0.78411454,215479.86821096603,8.71325969696045,0.9780726,29.240593,4.3570633
