model,mode,snr_gt,freq_true,mse_vs_clean,mae_vs_clean,crps_vs_clean,spectral_mse,peak_freq_error,sfer,mse_vs_noisy,mae_vs_noisy
chronos,zero_shot,0.09136513,1.1518427,0.32672662,0.49029258,0.3646432,48927.176,1.151842713356018,0.7090778,29.018215,4.403357
chronos,zero_shot,0.253579,8.454689,0.6793337,0.7342954,0.6357167,400832.25,8.454689025878906,0.9417228,11.96982,2.8077793
chronos,zero_shot,0.12128972,2.4508338,0.25684905,0.4178482,0.296162,127200.08,0.049166202545166016,1.6728609,27.002714,4.1490593
chronos,zero_shot,0.050612584,7.0645943,0.307293,0.450694,0.34985867,80612.75,7.064594268798828,0.4549105,48.442616,5.362571
chronos,zero_shot,0.08724453,4.221943,0.40081304,0.52579594,0.38576433,50243.426,4.221942901611328,0.71017784,46.364853,5.4583764
chronos,zero_shot,0.1109124,9.786577,0.25369173,0.4467945,0.32957262,20382.94,9.786577224731445,0.9175112,17.938612,3.4553761
chronos,zero_shot,0.1445484,7.465481,0.8883141,0.83817047,0.65872204,769907.1,7.465480804443359,0.9875181,46.9612,5.4824495
chronos,zero_shot,0.15759379,7.9984713,0.6115015,0.6777009,0.5135767,269743.4,7.998471260070801,0.8134995,20.68188,3.47398
chronos,zero_shot,0.104085736,3.736722,0.36341387,0.5008075,0.37665826,55183.824,3.736721992492676,0.63558424,19.221945,3.6201634
chronos,zero_shot,0.15694624,4.8289733,0.90300345,0.77721214,0.6323589,622742.25,4.828973293304443,0.623698,24.4953,3.8539476
chronos,zero_shot,0.1043316,6.041635,0.48008397,0.609962,0.4603572,190890.42,6.041635036468506,0.9119768,34.710587,4.878558
chronos,zero_shot,0.0969622,4.952629,0.43106484,0.5791599,0.43452722,178883.55,4.952629089355469,0.9960556,49.575336,5.8095317
chronos,zero_shot,0.084505714,9.427956,0.4925331,0.5746685,0.4405004,187190.47,9.427955627441406,0.5032665,28.77766,4.4583607
chronos,zero_shot,0.19687685,6.8471875,0.7092397,0.74187803,0.61500776,249744.5,6.847187519073486,0.92027277,20.59638,3.595194
chronos,zero_shot,0.2714182,7.8891783,0.8812925,0.83797336,0.7266943,561147.3,7.889178276062012,0.98198897,13.579627,2.9347858
chronos,zero_shot,0.12424085,7.684982,0.57096595,0.64427423,0.48959875,140633.92,7.684981822967529,0.85275525,29.599981,4.22245
chronos,zero_shot,0.07640461,9.485912,0.35819405,0.49004775,0.3709896,109956.05,9.485912322998047,0.5884653,42.93602,5.151779
chronos,zero_shot,0.10552582,1.7887359,0.3815642,0.53293943,0.39358997,52621.035,1.7887358665466309,0.7715112,25.336082,3.9757051
chronos,zero_shot,0.09883853,3.8443701,0.35378367,0.5183885,0.38426122,67269.19,3.844370126724243,0.95416576,33.680813,4.777265
chronos,zero_shot,0.2198696,2.2728322,1.2726123,0.9851446,0.8056255,286733.4,2.272832155227661,0.75376797,22.316008,3.6686194
chronos,zero_shot,0.15444446,2.811126,0.62007916,0.6936337,0.5568602,182781.27,2.8111259937286377,1.0175065,31.779772,4.5329323
chronos,zero_shot,0.22340412,4.084276,1.0733824,0.9222368,0.769794,927110.3,4.08427619934082,0.9645809,15.209873,3.0658343
chronos,zero_shot,0.12940568,2.645982,0.3760482,0.5206706,0.4064915,99850.32,2.645982027053833,0.924253,19.87196,3.6043925
chronos,zero_shot,0.16918595,9.533247,1.0034673,0.88737357,0.72789633,909575.1,9.533246994018555,0.9417397,27.721584,4.494826
chronos,zero_shot,0.22006142,3.527658,0.8840598,0.8352829,0.6841811,716481.3,3.527657985687256,0.9461548,16.818207,3.3467693
chronos,zero_shot,0.20811982,5.4403033,1.1779299,0.96161664,0.809352,1.0832451e+06,5.440303325653076,0.8979692,28.57996,4.2164497
chronos,zero_shot,0.117981106,8.523619,0.36843687,0.5148861,0.4064312,108269.78,8.523618698120117,0.748166,19.023584,3.502214
chronos,zero_shot,0.18208514,2.1160262,1.1503625,0.9644567,0.7896985,864748.6,2.1160261631011963,0.9361219,34.075672,4.941158
chronos,zero_shot,0.17813984,2.3035803,0.7183062,0.7332263,0.5832508,160754.19,2.3035802841186523,0.92261153,23.040398,3.8225021
chronos,zero_shot,0.1905091,2.8158967,0.8927038,0.8195318,0.6692103,354847.25,2.81589674949646,0.87046,16.270117,3.2189465
