model,mode,snr_gt,freq_true,mse_vs_clean,mae_vs_clean,crps_vs_clean,spectral_mse,peak_freq_error,sfer,mse_vs_noisy,mae_vs_noisy
lagllama,zero_shot,0.11422386,9.518758,3.394115,1.4419115,1.309633,525416.1967426938,8.481242179870605,0.1341426,39.789627,5.121207
lagllama,zero_shot,0.082075305,8.06357,5.120084,1.8280334,1.5390264,1159761.7530917162,8.063570022583008,0.05318045,35.771667,5.0035205
lagllama,zero_shot,0.22383696,8.122998,3.1808162,1.428721,1.165596,776202.4170605656,8.122998237609863,0.33429745,19.148685,3.3913922
lagllama,zero_shot,0.23989367,6.8306527,2.6871936,1.2384199,1.1160897,600541.3833744489,0.8306527137756348,0.37864956,20.633251,3.7889123
lagllama,zero_shot,0.098318145,1.3555709,3.604373,1.5334828,1.2746226,544389.1138600586,1.355570912361145,0.073333845,29.724491,4.2561593
lagllama,zero_shot,0.13824923,7.1858406,2.430633,1.2219033,1.1247061,171002.76519926527,7.185840606689453,0.1867526,24.023897,3.9759536
lagllama,zero_shot,0.12204603,7.596511,4.2558227,1.6228628,1.5382851,783628.7966426746,24.403489112854004,0.14271663,45.696053,5.1225643
lagllama,zero_shot,0.09136513,1.1518427,2.927927,1.348523,1.1419182,258371.67041199218,1.151842713356018,0.07912581,33.071606,4.658127
lagllama,zero_shot,0.253579,8.454689,1.8115726,1.0622971,0.8859806,459264.195925287,5.954689025878906,0.35314295,12.4219475,2.832089
lagllama,zero_shot,0.12128972,2.4508338,3.5201664,1.4272351,1.2801821,465764.41464716196,2.450833797454834,0.12206034,32.065926,4.514439
lagllama,zero_shot,0.050612584,7.0645943,6.378462,1.9435663,1.80375,1488937.5333161617,8.435405731201172,0.021916067,56.229992,5.705967
lagllama,zero_shot,0.08724453,4.221943,4.0736227,1.6913035,1.502415,474945.5571752587,27.278057098388672,0.06987602,49.788452,5.5626097
lagllama,zero_shot,0.1109124,9.786577,1.996696,1.1102064,1.0249506,162403.78107797564,11.213422775268555,0.11657509,18.009796,3.459958
lagllama,zero_shot,0.1445484,7.465481,6.8348875,2.0462165,1.7403709,3275870.6438585497,7.465480804443359,0.12834539,55.69494,5.9451323
lagllama,zero_shot,0.15759379,7.9984713,2.5158904,1.2396868,1.1327336,394988.3476503136,3.998471260070801,0.1977257,23.369171,3.8536713
lagllama,zero_shot,0.104085736,3.736722,2.0771222,1.1331686,1.0479712,96691.17877330219,6.263278007507324,0.111201994,22.126171,3.9286327
lagllama,zero_shot,0.15694624,4.8289733,2.7187304,1.2381455,1.1142194,221981.9649149456,5.171026706695557,0.20715603,27.433115,4.107319
lagllama,zero_shot,0.1043316,6.041635,2.774261,1.3654234,1.3068905,746975.2254796253,6.041635036468506,0.15781696,37.5119,5.030422
lagllama,zero_shot,0.0969622,4.952629,5.659589,1.8136322,1.6709297,1564154.437945561,4.952629089355469,0.07586498,55.076828,5.983264
lagllama,zero_shot,0.084505714,9.427956,5.6372743,1.9487723,1.5856295,13512078.222098403,9.427955627441406,0.043970793,33.657993,4.7385144
lagllama,zero_shot,0.19687685,6.8471875,2.3258038,1.2518044,1.0593845,318570.0328396856,21.152812480926514,0.28063157,22.283901,3.7686837
lagllama,zero_shot,0.2714182,7.8891783,2.1561923,1.2317696,0.96416706,623628.8482589583,7.889178276062012,0.4013647,15.112788,3.1112678
lagllama,zero_shot,0.12424085,7.684982,5.0078998,1.8306913,1.4786391,824919.986065766,7.684981822967529,0.097225234,34.836468,4.541238
lagllama,zero_shot,0.07640461,9.485912,3.6529856,1.5270159,1.4392847,1782563.5587498178,9.485912322998047,0.057702053,41.499893,5.121187
lagllama,zero_shot,0.10552582,1.7887359,3.339384,1.484589,1.252467,382203.6357416707,3.211264133453369,0.08815429,28.68273,4.3669343
lagllama,zero_shot,0.09883853,3.8443701,3.8733115,1.4880338,1.4096261,1284426.4250655137,3.844370126724243,0.08715236,38.566574,5.0481625
lagllama,zero_shot,0.2198696,2.2728322,2.9241762,1.3359436,1.1020471,572780.5271696962,2.272832155227661,0.32804263,24.925308,4.0080967
lagllama,zero_shot,0.15444446,2.811126,2.517139,1.3159969,1.114682,309164.6260065661,2.8111259937286377,0.2506554,36.54559,4.8935413
lagllama,zero_shot,0.22340412,4.084276,3.2332664,1.494745,1.1551983,941746.6211820547,3.9157238006591797,0.32022235,19.244013,3.4333272
lagllama,zero_shot,0.12940568,2.645982,2.4046884,1.181199,1.1268556,187641.44329516785,5.354017972946167,0.14453585,24.29837,3.9345384
lagllama,zero_shot,0.16918595,9.533247,5.0271482,1.8086431,1.5213991,1479998.3397246874,9.533246994018555,0.18798034,30.590998,4.4872785
lagllama,zero_shot,0.22006142,3.527658,2.8969269,1.3362517,1.1106678,736122.003287612,3.527657985687256,0.28873956,18.58198,3.4431865
lagllama,zero_shot,0.20811982,5.4403033,3.2536888,1.491616,1.2469462,1023635.2850831711,5.440303325653076,0.32509094,31.093334,4.402609
lagllama,zero_shot,0.117981106,8.523619,2.3225765,1.1876429,1.0267036,254160.0973711228,4.976381301879883,0.118683696,21.993074,3.7057462
lagllama,zero_shot,0.18208514,2.1160262,4.453362,1.7456398,1.375659,785588.3678269571,27.383973836898804,0.2418127,38.05327,5.1935034
lagllama,zero_shot,0.17813984,2.3035803,2.3340583,1.2331369,1.1514342,208927.28165354804,0.19641971588134766,0.2839336,26.103874,4.084156
lagllama,zero_shot,0.1905091,2.8158967,3.0313363,1.424258,1.2118065,341059.439073885,0.31589674949645996,0.25634333,18.322367,3.3073337
lagllama,zero_shot,0.093623415,1.5273591,3.505787,1.4891255,1.3128898,4906611.5684054345,1.527359127998352,0.0680058,27.222864,3.9377356
lagllama,zero_shot,0.21627924,6.6855383,0.7532085,0.6899713,0.5996219,36892.47457346131,13.814461708068848,0.34291726,6.8923635,2.0446906
lagllama,zero_shot,0.1625479,8.970843,4.4787397,1.71539,1.5430177,1695483.9396506313,8.970843315124512,0.24932489,40.823067,5.1702356
lagllama,zero_shot,0.14530915,7.011164,5.5894732,1.9362621,1.6829371,1458764.294959559,8.48883581161499,0.14753103,38.62094,4.9932194
lagllama,zero_shot,0.25417355,5.036851,2.9256272,1.4279099,1.0799726,1567210.5839164068,5.036850929260254,0.33042392,18.513376,3.5761418
lagllama,zero_shot,0.090475775,9.462113,3.3780966,1.4924803,1.3608446,421890.01389831956,8.962113380432129,0.085756116,29.974487,4.289029
lagllama,zero_shot,0.11081355,6.985898,5.5786233,1.945003,1.6435064,1123774.237905285,4.485898017883301,0.08855877,39.691147,5.111316
lagllama,zero_shot,0.13491128,7.751702,2.895044,1.3471769,1.2505448,255011.3942152087,7.751701831817627,0.18303429,33.400124,4.630371
lagllama,zero_shot,0.08811081,6.4515386,3.9720175,1.5510807,1.4892151,466042.28061213053,3.451538562774658,0.07433296,37.325027,4.908202
lagllama,zero_shot,0.056744594,2.1264958,6.941014,2.165785,1.8686619,2371799.7613819456,3.373504161834717,0.030170768,84.757805,7.447702
lagllama,zero_shot,0.08884897,4.5756483,2.8217902,1.3767984,1.2410612,479779.2047823767,4.575648307800293,0.08446113,31.200073,4.4772754
lagllama,zero_shot,0.099534415,4.92395,3.1017494,1.3831967,1.2895484,275558.4332285718,1.9239501953125,0.106949516,44.782486,5.496553
lagllama,zero_shot,0.12789315,2.7697244,3.8289037,1.5620503,1.3284198,381643.65214871505,2.7697243690490723,0.11022048,21.689016,3.8318913
lagllama,zero_shot,0.10344364,1.9825019,1.9537019,1.1174192,0.9807695,563410.1746895632,1.9825018644332886,0.06927088,14.144793,2.9321954
lagllama,zero_shot,0.16398583,3.9022415,2.8087468,1.3231466,1.1106868,250558.70940317435,7.097758531570435,0.17295042,22.830206,3.7908964
lagllama,zero_shot,0.16533509,5.761253,2.5342698,1.2521865,1.0950546,237728.63428237266,24.238747119903564,0.2084131,25.13328,4.088069
lagllama,zero_shot,0.15695962,6.0243692,2.2736077,1.2210765,1.0622561,324581.1844678999,6.024369239807129,0.20826893,18.288198,3.377411
lagllama,zero_shot,0.14756308,9.570399,3.3107433,1.4806614,1.3306687,545302.2494825124,1.429600715637207,0.18100052,24.231453,3.9932244
lagllama,zero_shot,0.07391154,8.435848,4.0829015,1.5142395,1.3367779,485891.23299017403,2.9358482360839844,0.042249084,35.34765,4.773314
lagllama,zero_shot,0.16651379,4.561989,4.579213,1.7654018,1.4985843,1359667.750100906,6.438011169433594,0.21006255,38.15161,4.8241625
lagllama,zero_shot,0.10458792,7.2784367,2.543304,1.2594861,1.1773334,481764.03369285824,7.278436660766602,0.1055794,25.926853,4.143546
lagllama,zero_shot,0.10840155,4.2826643,4.542365,1.7766776,1.5494053,516627.3052058744,26.21733570098877,0.096666165,44.196243,5.2832956
lagllama,zero_shot,0.1976973,7.2850404,3.461546,1.413622,1.226831,652427.2784875891,7.285040378570557,0.2657184,23.509205,3.7470121
lagllama,zero_shot,0.20186938,8.291977,2.9421616,1.4085301,1.1338174,268509.6161805474,7.7080230712890625,0.2508634,21.92576,3.8228087
lagllama,zero_shot,0.16707367,4.1302605,3.715909,1.5526326,1.3535397,512952.76068967243,17.369739532470703,0.20444515,29.681164,4.519419
lagllama,zero_shot,0.13689052,6.864853,5.6121497,1.889796,1.7271762,2749497.7977160416,6.8648529052734375,0.14941666,60.286407,6.0533686
lagllama,zero_shot,0.19882858,5.9916687,3.6684482,1.491087,1.3053393,1433866.7379405783,18.008331298828125,0.29290363,33.881474,4.626111
lagllama,zero_shot,0.0561123,4.349097,3.7524185,1.5417477,1.4969947,515838.14201257593,4.349096775054932,0.03885354,53.483093,5.8738046
lagllama,zero_shot,0.18335707,8.915336,5.127047,1.7057348,1.4603817,1198889.1043954096,1.4153356552124023,0.2167169,43.872437,5.404676
lagllama,zero_shot,0.22534135,5.851499,3.1313858,1.451565,1.1714007,780858.5616890362,10.148500919342041,0.3288997,20.063978,3.5438528
lagllama,zero_shot,0.09875409,6.3255444,1.9875116,1.1124034,1.1048944,170062.21927513398,10.174455642700195,0.10307169,30.685211,4.443365
lagllama,zero_shot,0.106938794,4.4464726,2.9241798,1.3669469,1.2849772,528894.583140289,4.446472644805908,0.10906056,29.838543,4.461377
lagllama,zero_shot,0.17925219,2.606832,3.2798471,1.4174473,1.1745589,590249.7434148855,0.39316797256469727,0.21082719,28.924107,4.483313
lagllama,zero_shot,0.20055819,8.427535,2.892125,1.3491992,1.240656,1006840.2516481276,8.427535057067871,0.32962033,29.902222,4.4205103
lagllama,zero_shot,0.1743951,5.424617,1.6739049,1.0213215,0.9382535,285477.4559801499,2.924616813659668,0.32508025,17.807796,3.3925831
lagllama,zero_shot,0.11457257,5.016829,4.3313913,1.6203923,1.4639107,649346.401932761,10.483170986175537,0.11804443,55.94957,5.9397764
lagllama,zero_shot,0.08406433,6.0919685,3.3893309,1.4866326,1.2818985,2296754.170107784,6.091968536376953,0.055932697,29.732994,4.3350124
lagllama,zero_shot,0.16377126,8.71326,3.2723887,1.4401984,1.2917677,1079765.533770746,8.71325969696045,0.22914141,32.095455,4.581459
lagllama,zero_shot,0.23453496,5.8560805,1.5515888,1.0100706,0.78602064,153177.30599626576,24.643919467926025,0.32202458,9.9546585,2.4832778
lagllama,zero_shot,0.073054425,2.2724688,4.0187526,1.677822,1.4896231,1179964.600307304,2.2724688053131104,0.045302372,33.980087,4.9254446
lagllama,zero_shot,0.2033109,9.925691,3.0355833,1.396914,1.2167668,959471.3215373688,3.9256906509399414,0.330648,26.596394,4.117553
lagllama,zero_shot,0.08457751,1.7195144,4.922985,1.8285093,1.5362084,872253.3060912802,6.2804856300354,0.054328743,45.317772,5.410714
lagllama,zero_shot,0.121496156,3.858696,4.663433,1.7088233,1.4936833,694630.7111618649,1.3586959838867188,0.11358892,39.09955,4.9021974
lagllama,zero_shot,0.21328788,8.602299,3.5481665,1.516949,1.2384329,840537.2839459433,6.102298736572266,0.25301728,23.191147,3.7994175
lagllama,zero_shot,0.19859377,1.6029798,2.845457,1.3019357,1.1238135,568053.2642667642,1.6029797792434692,0.24448629,24.87598,3.9159122
lagllama,zero_shot,0.08734206,4.689034,4.6679893,1.743396,1.4880302,634663.2245118639,0.8109660148620605,0.058354914,36.19016,4.9662747
lagllama,zero_shot,0.24421002,9.52066,3.5859377,1.5679557,1.2621462,1403322.4748183289,8.979339599609375,0.31285766,22.877613,3.7507648
lagllama,zero_shot,0.093599126,4.7826314,2.807103,1.3200585,1.2158477,301832.4160401694,0.7173686027526855,0.06299901,29.219547,4.2785716
lagllama,zero_shot,0.280192,3.7515292,2.1184988,1.1928177,0.9293069,531304.6322959841,3.7515292167663574,0.40220106,12.137489,2.7296867
lagllama,zero_shot,0.13894498,1.9799625,2.8424034,1.2981356,1.2014847,475573.6579276624,8.520037531852722,0.16287977,29.517342,4.54062
