model,mode,param,rmse,mae,r2,linear_probe_r2,rmse_snr_low,rmse_snr_mid,rmse_snr_high
chronos,zero_shot,amplitude,0.2815912067890167,0.22699618339538574,0.014239088684270373,-0.02512216567993164,0.3831729292869568,0.252408891916275,
chronos,zero_shot,frequency_hz,2.7509491443634033,2.3426129817962646,-0.08858512051856038,-0.0743567943572998,3.1875455379486084,2.6399619579315186,
chronos,zero_shot,phase_rad,1.6689000129699707,1.4758899211883545,-0.5376251992763394,-0.4840831756591797,0.9400708675384521,1.795559287071228,
