model,mode,snr_gt,freq_true,mse_vs_clean,mae_vs_clean,crps_vs_clean,spectral_mse,peak_freq_error,sfer,mse_vs_noisy,mae_vs_noisy
timesfm,zero_shot,0.10552582,1.7887359,0.7182116,0.6791722,0.90495527,362295.8684228087,1.7887358665466309,0.40988067,25.56807,3.979145
timesfm,zero_shot,0.09883853,3.8443701,0.37332064,0.53096104,0.9746451,70510.00805034243,3.844370126724243,0.9042314,33.40524,4.755433
timesfm,zero_shot,0.2198696,2.2728322,1.0084667,0.8444415,0.9040767,484982.13589661213,2.272832155227661,0.9512009,22.828766,3.7353578
timesfm,zero_shot,0.15444446,2.811126,0.64010763,0.6902505,0.9140986,198557.0412851324,2.3111259937286377,0.98566943,31.183582,4.50116
timesfm,zero_shot,0.22340412,4.084276,1.1976576,0.9690254,0.95335805,921505.6192376144,4.08427619934082,0.864491,15.62159,3.1426127
timesfm,zero_shot,0.12940568,2.645982,0.46017706,0.55961573,0.8149619,18175.275655260655,0.145982027053833,0.7552825,20.301239,3.6255383
timesfm,zero_shot,0.16918595,9.533247,0.93715334,0.8633623,1.081032,892889.1000060714,4.966753005981445,1.0083781,27.426601,4.4586525
timesfm,zero_shot,0.22006142,3.527658,0.88586396,0.8430582,0.84680015,708879.8026974743,1.9723420143127441,0.9442278,16.79863,3.3343053
timesfm,zero_shot,0.20811982,5.4403033,2.0077512,1.2094979,1.060648,1065916.5357531633,5.440303325653076,0.52683055,29.022793,4.2416587
timesfm,zero_shot,0.117981106,8.523619,0.63028395,0.6507098,0.78215003,434718.1408164147,8.523618698120117,0.43734568,19.180809,3.531488
timesfm,zero_shot,0.18208514,2.1160262,2.2302828,1.2220261,1.156888,3207025.2877962547,2.1160261631011963,0.48284438,34.451225,4.9980364
timesfm,zero_shot,0.17813984,2.3035803,0.7313118,0.73280436,0.8606125,110287.5510956109,2.3035802841186523,0.90620387,23.095406,3.86147
timesfm,zero_shot,0.1905091,2.8158967,0.7906301,0.7549945,0.9062624,396493.0943264722,2.81589674949646,0.98284,16.573536,3.2373705
timesfm,zero_shot,0.093623415,1.5273591,1.9075718,1.2885518,1.0936,11853167.370137366,1.527359127998352,0.12498289,24.37424,3.7917202
timesfm,zero_shot,0.21627924,6.6855383,0.28533897,0.47601286,0.47747666,30995.44548804542,6.685538291931152,0.9051978,6.817124,2.0597749
timesfm,zero_shot,0.1625479,8.970843,1.2766547,1.0048612,1.2127292,1251319.8918013321,8.470843315124512,0.8746776,37.756294,5.0118284
timesfm,zero_shot,0.14530915,7.011164,0.9225257,0.8434929,1.2143545,701176.588361767,6.51116418838501,0.893873,34.4646,4.776939
timesfm,zero_shot,0.25417355,5.036851,1.2474346,0.96900785,0.84202474,975129.225371735,5.036850929260254,0.7749482,16.351448,3.3300133
timesfm,zero_shot,0.090475775,9.462113,0.30013874,0.4704376,0.9554225,83294.84925822332,9.462113380432129,0.96519506,26.223736,4.069148
timesfm,zero_shot,0.11081355,6.985898,0.5309464,0.6496869,1.2031953,250779.3589978648,6.485898017883301,0.930482,37.67676,4.8755774
timesfm,zero_shot,0.13491128,7.751702,0.65411866,0.70151025,0.98649955,113323.31749751886,7.751701831817627,0.81008595,30.942844,4.5001516
timesfm,zero_shot,0.08811081,6.4515386,0.49019164,0.57849264,1.0929067,202570.33312052707,6.451538562774658,0.6023192,33.73785,4.5452847
timesfm,zero_shot,0.056744594,2.1264958,0.34442842,0.47528106,1.3712399,55291.01070933258,2.126495838165283,0.6080094,74.37315,6.846012
timesfm,zero_shot,0.08884897,4.5756483,0.2802885,0.46269384,0.9669403,53331.97782814733,4.575648307800293,0.8503082,32.06366,4.6477757
timesfm,zero_shot,0.099534415,4.92395,0.48585117,0.5886445,0.9991764,182370.40131533236,4.9239501953125,0.68278235,42.752228,5.287551
timesfm,zero_shot,0.12789315,2.7697244,0.37382856,0.54595655,0.9586503,61089.34594669796,2.7697243690490723,1.1289228,20.063398,3.7214036
timesfm,zero_shot,0.10344364,1.9825019,0.18337959,0.37642318,0.6449343,17637.588713866386,1.4825018644332886,0.7380027,11.982525,2.7269604
timesfm,zero_shot,0.16398583,3.9022415,0.5585959,0.6539426,0.8097204,205003.57367117374,3.9022414684295654,0.8696339,20.67969,3.537305
timesfm,zero_shot,0.16533509,5.761253,0.7218795,0.7244159,0.8267841,165060.88895774007,5.7612528800964355,0.73166645,24.275576,3.9617896
timesfm,zero_shot,0.15695962,6.0243692,0.9828233,0.799895,0.89769113,1145861.2932621432,6.024369239807129,0.48179752,17.549362,3.355348
timesfm,zero_shot,0.14756308,9.570399,0.6858851,0.72141016,0.9948463,329501.0755182744,9.570399284362793,0.8736832,21.240871,3.663494
timesfm,zero_shot,0.07391154,8.435848,0.18855444,0.36661786,0.9937296,29180.539881497934,8.435848236083984,0.9148491,34.705437,4.7216697
timesfm,zero_shot,0.16651379,4.561989,1.0351099,0.898371,1.0909274,863857.6439325488,4.561988830566406,0.92929375,34.14049,4.6053953
timesfm,zero_shot,0.10458792,7.2784367,0.2965057,0.47598994,0.8777432,28714.76237670933,7.278436660766602,0.9056167,23.253584,3.980187
timesfm,zero_shot,0.10840155,4.2826643,1.3450226,0.92829597,1.175334,484108.8168707951,3.7826642990112305,0.3264577,40.80787,5.101646
timesfm,zero_shot,0.1976973,7.2850404,1.160024,0.9325189,0.9607488,406942.102452866,7.285040378570557,0.7929115,21.580593,3.646336
timesfm,zero_shot,0.20186938,8.291977,0.8814056,0.8150836,0.86701006,232992.2238756629,8.291976928710938,0.8373904,20.961851,3.661498
timesfm,zero_shot,0.16707367,4.1302605,0.9184126,0.8353496,1.0256538,403674.219651282,4.130260467529297,0.82718766,25.812744,4.196559
timesfm,zero_shot,0.13689052,6.864853,1.7800729,1.0916636,1.3671739,949411.8804639025,6.8648529052734375,0.47107545,54.47489,5.6805224
timesfm,zero_shot,0.19882858,5.9916687,1.2743291,0.97384346,1.0248344,1338871.8996394866,5.991668701171875,0.8431902,29.579288,4.2759924
timesfm,zero_shot,0.0561123,4.349097,0.23471943,0.41244632,1.1403911,15049.759378333982,1.8490967750549316,0.6211448,48.52462,5.5679975
timesfm,zero_shot,0.18335707,8.915336,1.3094449,0.99786985,1.1061077,1146506.8940843209,8.915335655212402,0.848541,37.562572,5.0214562
timesfm,zero_shot,0.22534135,5.851499,1.1400405,0.9328097,0.9663303,645391.7272420285,5.851499080657959,0.90339935,20.247215,3.5209165
timesfm,zero_shot,0.09875409,6.3255444,0.26924145,0.43966138,0.828254,37753.78544882905,6.325544357299805,0.7608642,29.418098,4.30414
timesfm,zero_shot,0.106938794,4.4464726,0.4078459,0.5555012,0.9235488,100123.94684609029,4.553527355194092,0.78194404,26.49365,4.252746
timesfm,zero_shot,0.17925219,2.606832,0.37947482,0.5276909,0.83510447,197291.7781943968,0.10683202743530273,1.8222051,23.09588,4.0381064
timesfm,zero_shot,0.20055819,8.427535,1.097135,0.9047506,0.9755872,826865.8861648822,8.427535057067871,0.8689024,26.255613,4.15884
timesfm,zero_shot,0.1743951,5.424617,0.5592191,0.6094856,0.7483401,240820.8760885814,5.424616813659668,0.97305936,15.465626,3.219134
timesfm,zero_shot,0.11457257,5.016829,0.74031115,0.7237541,1.124258,310604.37558254163,5.016829013824463,0.690651,47.872993,5.4030647
timesfm,zero_shot,0.08406433,6.0919685,1.138521,0.9214218,0.9973185,958423.0293509839,6.091968536376953,0.16650937,26.968746,4.0153017
timesfm,zero_shot,0.16377126,8.71326,0.75587267,0.7702772,1.021073,213308.14198000904,8.71325969696045,0.99201864,29.094343,4.34146
timesfm,zero_shot,0.23453496,5.8560805,0.5309978,0.64665484,0.6274569,152705.62700846337,5.856080532073975,0.9409638,9.169035,2.370247
timesfm,zero_shot,0.073054425,2.2724688,0.3012175,0.45140383,1.0373821,51406.425912020975,2.2724688053131104,0.6044105,27.423546,4.1795955
timesfm,zero_shot,0.2033109,9.925691,1.3139203,0.97062266,0.99203706,974778.1143685989,9.925690650939941,0.76390445,23.402523,3.841525
timesfm,zero_shot,0.08457751,1.7195144,0.3988677,0.5435632,1.1095648,25321.11766021757,1.7195143699645996,0.6705472,39.34572,4.9981804
timesfm,zero_shot,0.121496156,3.858696,0.79585356,0.76730776,1.1057656,178908.83668719203,1.3586959838867188,0.66559273,38.66455,4.8210983
timesfm,zero_shot,0.21328788,8.602299,0.99646133,0.8698453,0.8704997,700092.0100105774,8.602298736572266,0.90093553,21.400352,3.6587324
timesfm,zero_shot,0.19859377,1.6029798,0.7605742,0.76651,0.8689698,378382.2698304635,1.1029797792434692,0.91467106,20.850557,3.7122786
timesfm,zero_shot,0.08734206,4.689034,0.38481277,0.5103112,1.0943882,39723.542709167945,3.1890339851379395,0.707877,31.66254,4.6616573
timesfm,zero_shot,0.24421002,9.52066,1.637412,1.0640887,0.9951744,2358322.6729968153,9.520660400390625,0.6851593,21.415619,3.604601
timesfm,zero_shot,0.093599126,4.7826314,0.44314626,0.5523293,0.8880954,225144.65694863745,4.7826313972473145,0.3990662,26.396011,3.9702072
timesfm,zero_shot,0.280192,3.7515292,0.515095,0.5934675,0.6712905,388014.09359280096,3.7515292167663574,1.654185,11.620682,2.6863556
timesfm,zero_shot,0.13894498,1.9799625,0.52503514,0.6329626,0.93498003,217193.58349733494,1.9799624681472778,0.88178855,24.766396,4.1788645
timesfm,zero_shot,0.06552998,9.694024,0.2871095,0.44740486,1.0627555,14377.398930987578,9.694024085998535,0.5668533,41.080406,5.238466
timesfm,zero_shot,0.1906998,6.1188946,0.40025115,0.52777094,0.56012195,106405.22312023594,6.118894577026367,0.6851918,7.747517,2.262539
timesfm,zero_shot,0.076965764,1.6556876,1.3857653,0.99475586,1.0629064,3004395.211816109,1.6556875705718994,0.1231736,37.1631,4.849441
timesfm,zero_shot,0.10500187,7.47626,0.6033628,0.6358417,0.8857601,346737.29280636786,7.476260185241699,0.4128341,23.1049,3.8451343
timesfm,zero_shot,0.15966131,6.914603,1.0950251,0.9212105,1.2225299,816887.1623923242,6.914603233337402,0.88409525,49.961533,5.8221993
timesfm,zero_shot,0.13561925,7.5403395,0.34098256,0.514929,0.7517532,98935.24219252294,7.540339469909668,0.9256937,17.56565,3.2713516
timesfm,zero_shot,0.20716396,3.7458997,0.5867486,0.68519175,0.7637292,130749.40851902652,5.254100322723389,1.0511124,14.729334,3.0203226
timesfm,zero_shot,0.08190335,4.9941254,0.34314716,0.50688565,1.0320334,62914.33421185144,4.9941253662109375,0.7138638,33.713947,4.7869244
timesfm,zero_shot,0.09148652,7.841148,0.5612072,0.6066725,1.0291644,242294.20419056623,7.8411478996276855,0.49826446,34.10962,4.624384
timesfm,zero_shot,0.12916322,5.661106,1.2465106,0.8560761,0.9743217,1132346.8063307395,5.661106109619141,0.29555985,23.564556,3.9513183
timesfm,zero_shot,0.20242794,7.1958237,1.06682,0.92216027,0.9801575,456591.86290100013,4.695823669433594,0.97991663,21.74126,3.7361548
timesfm,zero_shot,0.09438323,7.3984094,0.5139173,0.58660257,0.97382104,330534.1394618573,7.398409366607666,0.48852593,25.687243,3.9471986
timesfm,zero_shot,0.16492674,6.4670353,0.7797797,0.7598519,0.93152875,458979.7826237302,6.467035293579102,0.8570461,19.88704,3.6512034
timesfm,zero_shot,0.09865667,8.51604,0.9182795,0.77581185,1.1183383,1178896.5871990237,8.516039848327637,0.41435394,43.46763,5.3785067
timesfm,zero_shot,0.08840779,2.372348,0.47682795,0.5640192,0.8907853,290347.31080458633,2.3723480701446533,0.4312316,21.689087,3.6595922
timesfm,zero_shot,0.39880845,7.1866393,0.81130046,0.78138804,0.5586581,59625.52103162698,0.18663930892944336,0.69101244,4.5776453,1.6992505
timesfm,zero_shot,0.12876809,9.721473,0.5056717,0.60290205,0.89440536,75596.36538533104,9.72147274017334,0.7545224,25.582214,4.0704412
timesfm,zero_shot,0.19161075,4.5085287,0.9869263,0.87737143,1.0034766,911997.4382420968,4.008528709411621,0.9528541,27.306242,4.2416763
timesfm,zero_shot,0.16452414,5.5895157,1.4694281,1.0649147,1.1984222,816387.9217976684,0.08951568603515625,0.6973078,37.12545,4.819133
timesfm,zero_shot,0.11870902,7.7186356,0.7301905,0.7182746,1.1273515,256189.98572888877,7.718635559082031,0.7871627,35.43386,4.8112345
timesfm,zero_shot,0.10377449,4.131706,0.3658304,0.5212124,1.0067149,73283.87694401585,4.131706237792969,0.8705027,31.389656,4.478062
timesfm,zero_shot,0.15951401,8.731424,0.60709035,0.6807789,0.9243921,91926.46599223516,0.26857566833496094,0.87625176,19.28239,3.5582743
timesfm,zero_shot,0.24120419,9.286639,1.0712063,0.9159,0.9309654,349967.00843317056,9.286639213562012,0.8971736,16.960005,3.2323492
timesfm,zero_shot,0.16906689,4.6624017,0.8047059,0.7862034,0.94122267,246832.0564305019,4.1624016761779785,0.8479995,24.7728,3.9774756
timesfm,zero_shot,0.090647124,7.4628754,0.37738547,0.50248885,0.8641201,138401.28278280594,7.4628753662109375,0.45442957,21.097218,3.6266303
timesfm,zero_shot,0.068518385,6.1258683,0.28844714,0.43155736,1.0622613,26797.73320077417,6.125868320465088,0.5511059,39.97111,4.971008
timesfm,zero_shot,0.0961381,2.937506,0.28399083,0.45308185,0.85102636,40429.7360150563,2.9375059604644775,0.7405488,23.272121,3.7551398
timesfm,zero_shot,0.13306858,9.669429,0.66684854,0.70199907,1.141773,204569.33951107413,9.669428825378418,0.8574512,33.89154,4.75159
timesfm,zero_shot,0.116344504,3.699626,0.49452916,0.56960464,0.7729478,298784.425039163,3.6996259689331055,0.4478875,18.673622,3.3550744
timesfm,zero_shot,0.13396642,3.987112,0.38369447,0.5159255,0.7346833,122483.13253559587,3.987112045288086,0.74258953,15.711465,3.1040382
timesfm,zero_shot,0.14298661,8.623444,0.78818095,0.7305813,0.9455415,412573.32611823414,8.623443603515625,0.6709127,28.523071,4.240841
timesfm,zero_shot,0.17030437,8.489185,0.63578933,0.7080016,0.8558704,335291.37346713775,8.489185333251953,0.8940843,18.621933,3.397625
timesfm,zero_shot,0.14809097,3.1378994,0.87442195,0.80053174,1.2061565,514805.47514201736,3.137899398803711,1.0206509,37.210205,4.9515495
timesfm,zero_shot,0.13589075,5.6534514,1.1463306,0.87384343,1.0026872,670357.4411642167,5.653451442718506,0.38452873,26.3791,4.0451827
timesfm,zero_shot,0.26058453,9.052557,1.3164918,1.023081,0.80676204,605699.4943494387,9.052556991577148,0.6174457,11.769102,2.71874
timesfm,zero_shot,0.059977192,7.772364,2.0379884,1.3417432,1.3519797,12922668.974080164,7.772364139556885,0.08214937,56.84851,6.013926
timesfm,zero_shot,0.163347,6.144622,0.77686554,0.7553649,0.9008452,187020.46002728073,2.8553781509399414,0.6898634,28.098408,4.347209
timesfm,zero_shot,0.110690385,3.2546847,0.6191114,0.6392229,1.1102607,111257.1239368761,3.2546846866607666,0.6969846,44.910404,5.4291067
timesfm,zero_shot,0.19099702,2.2087166,1.7427504,1.130918,1.1060224,465790.60770413576,6.791283369064331,0.5893749,22.650837,3.5087855
timesfm,zero_shot,0.14250684,1.8613383,1.1045282,0.9202156,1.1359341,330440.0554001034,1.8613382577896118,0.6584064,39.53566,5.0098104
timesfm,zero_shot,0.13843217,5.1287766,1.3129879,0.9717604,1.1568356,348478.9668694499,0.37122344970703125,0.54883444,42.236748,5.0041685
timesfm,zero_shot,0.18958846,5.809607,1.2979383,0.9551221,1.0232266,713663.5441911026,5.809607028961182,0.7530523,29.81105,4.226126
timesfm,zero_shot,0.16396026,5.7370443,0.27664852,0.46251535,0.64787984,26367.967246564698,5.737044334411621,1.0116724,8.639135,2.33003
timesfm,zero_shot,0.21072537,3.1521358,0.7424036,0.7549888,0.8704294,2865987.858912978,0.15213584899902344,1.0643011,18.201767,3.3685718
timesfm,zero_shot,0.19386229,5.2652464,1.1111265,0.90397733,0.97010875,108021.68901168126,0.23475360870361328,0.83769053,22.128534,3.7934227
timesfm,zero_shot,0.2167531,8.366371,1.2118704,0.95609164,0.9855259,785883.6591815186,5.866371154785156,0.9102234,21.670454,3.7088742
timesfm,zero_shot,0.20777875,4.5366435,0.5055692,0.623015,0.62343985,194561.6176721595,4.5366435050964355,0.8533963,9.222505,2.4361508
timesfm,zero_shot,0.1645621,6.4426622,0.7778088,0.7638004,0.9391118,463438.5411339625,6.442662239074707,0.867593,20.766539,3.7974195
timesfm,zero_shot,0.08720164,5.0449014,1.1209452,0.8178278,1.0794848,825173.7340801606,5.044901371002197,0.21326146,38.12642,4.9738245
timesfm,zero_shot,0.15639676,6.990083,0.6802839,0.7139118,0.922168,344737.28558387636,6.99008321762085,0.8251787,23.516243,3.873624
timesfm,zero_shot,0.11023397,4.455346,0.52081054,0.6274322,1.093529,206843.77113861922,4.45534610748291,0.8666609,38.277695,4.833596
timesfm,zero_shot,0.080656305,9.220163,0.34528518,0.48616487,1.0145464,59986.905403077944,9.220163345336914,0.5872864,35.806755,4.836617
timesfm,zero_shot,0.15105404,1.598013,1.6023877,1.0682496,1.4191859,799096.8522014592,3.9019869565963745,0.62324953,55.63308,5.9524727
timesfm,zero_shot,0.17009374,2.0524268,0.9406136,0.81549275,1.1214678,818297.4085708801,2.052426815032959,1.0322708,32.163963,4.5889435
timesfm,zero_shot,0.21695383,5.0249324,1.0518446,0.9157747,0.9500478,1135376.6917159948,5.024932384490967,1.0064707,21.372334,3.657476
timesfm,zero_shot,0.09419733,3.1411104,0.5777148,0.620257,0.9056176,332831.0973662228,3.141110420227051,0.40588346,25.099144,4.06487
timesfm,zero_shot,0.07483001,1.6585603,0.4067502,0.51364744,0.8657614,348803.5092427429,1.6585602760314941,0.3289218,32.694435,4.50008
timesfm,zero_shot,0.1654901,9.856996,1.080503,0.8498441,1.1601795,822782.6253814253,9.856995582580566,0.7153496,31.104635,4.356709
timesfm,zero_shot,0.1340642,7.250002,0.39477015,0.5313166,0.7505445,60305.79325458756,7.250001907348633,0.7523809,20.448637,3.5286365
timesfm,zero_shot,0.17381896,4.0561724,0.85069096,0.7653953,0.9243306,491135.6533592162,4.0561723709106445,0.7465145,23.557764,3.9127088
timesfm,zero_shot,0.13282447,9.312964,1.0338762,0.82864475,1.1101263,1051227.0559387952,9.31296443939209,0.5196456,39.7706,5.248292
timesfm,zero_shot,0.19373651,1.3054976,0.93992853,0.82027066,0.8363887,329541.4998587614,1.305497646331787,0.6328865,15.0322485,3.1253505
timesfm,zero_shot,0.12619536,2.9870284,0.61627406,0.6583513,1.044308,308188.01303435647,2.9870283603668213,0.8061844,25.41317,4.0066032
