model,task,mode,metric,value,ci_lower,ci_upper
baseline_zero,forecasting,zero_shot,mse_vs_noisy,26.555538177490234,26.368989133834837,26.767707443237306
baseline_zero,forecasting,zero_shot,mae_vs_noisy,4.0369157791137695,4.0225847363471985,4.05387293100357
baseline_seasonal_naive,forecasting,zero_shot,mse_vs_clean,26.690935134887695,26.293082666397094,27.09479742050171
baseline_seasonal_naive,forecasting,zero_shot,mae_vs_clean,4.054295539855957,4.02553094625473,4.085773384571075
baseline_seasonal_naive,forecasting,zero_shot,crps_vs_clean,4.054295539855957,4.02553094625473,4.085773384571075
baseline_seasonal_naive,forecasting,zero_shot,spectral_mse,1237575106.5882466,1133873239.3876817,1346344520.6754234
baseline_seasonal_naive,forecasting,zero_shot,peak_freq_error,11.933624303400517,11.767249645563663,12.110683951181173
baseline_seasonal_naive,forecasting,zero_shot,sfer,0.03682349622249603,0.03579160869121552,0.037912928499281406
baseline_seasonal_naive,forecasting,zero_shot,mse_vs_noisy,52.69244384765625,52.187775421142575,53.22985954284668
baseline_seasonal_naive,forecasting,zero_shot,mae_vs_noisy,5.688522815704346,5.661713242530823,5.718539381027222
moment,forecasting,zero_shot,mse_vs_clean,1.5657799243927002,1.55583918094635,1.5766230821609497
moment,forecasting,zero_shot,mae_vs_clean,0.9994073510169983,0.9959573149681091,1.002804160118103
moment,forecasting,zero_shot,crps_vs_clean,0.9994073510169983,0.9959573149681091,1.002804160118103
moment,forecasting,zero_shot,spectral_mse,331331.0625,324477.375,337835.03125
moment,forecasting,zero_shot,peak_freq_error,6.112170657289028,6.010251762454212,6.216017532785833
moment,forecasting,zero_shot,sfer,0.3470132648944855,0.343995600938797,0.350028395652771
moment,forecasting,zero_shot,mse_vs_noisy,27.579574584960938,27.384431838989258,27.808391571044922
moment,forecasting,zero_shot,mae_vs_noisy,4.114390850067139,4.099049091339111,4.1319146156311035
baseline_repeat_last,forecasting,zero_shot,mse_vs_clean,27.269371032714844,26.540409088134766,28.063222885131836
baseline_repeat_last,forecasting,zero_shot,mae_vs_clean,4.108466625213623,4.051094055175781,4.169924259185791
baseline_repeat_last,forecasting,zero_shot,crps_vs_clean,4.108466625213623,4.051094055175781,4.169924259185791
baseline_repeat_last,forecasting,zero_shot,spectral_mse,9762843648.0,9090874368.0,10518030336.0
baseline_repeat_last,forecasting,zero_shot,peak_freq_error,5.463020696318149,5.409647860964835,5.515341435541212
baseline_repeat_last,forecasting,zero_shot,sfer,0.15977008640766144,0.15485447645187378,0.1645224243402481
baseline_repeat_last,forecasting,zero_shot,mse_vs_noisy,53.215606689453125,52.406150817871094,54.14780044555664
baseline_repeat_last,forecasting,zero_shot,mae_vs_noisy,5.722731113433838,5.680269718170166,5.768913269042969
baseline_zero,forecasting,zero_shot,mse_vs_clean,0.5414474010467529,0.5359136462211609,0.5466698408126831
baseline_zero,forecasting,zero_shot,mae_vs_clean,0.6361477971076965,0.6324672698974609,0.6393874883651733
baseline_zero,forecasting,zero_shot,crps_vs_clean,0.6361477971076965,0.6324672698974609,0.6393874883651733
baseline_zero,forecasting,zero_shot,spectral_mse,262167.65625,256867.703125,267005.40625
baseline_zero,forecasting,zero_shot,peak_freq_error,5.463020696318149,5.409647860964835,5.515341435541212
baseline_zero,forecasting,zero_shot,sfer,1.0,1.0,1.0
baseline_zero,forecasting,zero_shot,mse_vs_noisy,26.555538177490234,26.368988037109375,26.76770782470703
baseline_zero,forecasting,zero_shot,mae_vs_noisy,4.0369157791137695,4.022584438323975,4.053873062133789
baseline_seasonal_naive,forecasting,zero_shot,mse_vs_clean,26.690937042236328,26.2930850982666,27.09479522705078
baseline_seasonal_naive,forecasting,zero_shot,mae_vs_clean,4.054295539855957,4.02553129196167,4.085773468017578
baseline_seasonal_naive,forecasting,zero_shot,crps_vs_clean,4.054295539855957,4.02553129196167,4.085773468017578
baseline_seasonal_naive,forecasting,zero_shot,spectral_mse,1237575168.0,1133873280.0,1346344448.0
baseline_seasonal_naive,forecasting,zero_shot,peak_freq_error,11.933624303400517,11.767249645563663,12.110683951181173
baseline_seasonal_naive,forecasting,zero_shot,sfer,0.036823492497205734,0.03579160198569298,0.03791292756795883
baseline_seasonal_naive,forecasting,zero_shot,mse_vs_noisy,52.69245147705078,52.187774658203125,53.2298583984375
baseline_seasonal_naive,forecasting,zero_shot,mae_vs_noisy,5.688522815704346,5.661713123321533,5.718539237976074
moment,embedding,zero_shot,amplitude/rmse,0.2728812098503113,,
moment,embedding,zero_shot,amplitude/mae,0.23319409787654877,,
moment,embedding,zero_shot,amplitude/r2,0.11758099764463303,,
moment,embedding,zero_shot,amplitude/linear_probe_r2,0.10930687189102173,,
moment,embedding,zero_shot,amplitude/rmse_snr_low,0.3292504847049713,,
moment,embedding,zero_shot,amplitude/rmse_snr_mid,0.2552836835384369,,
moment,embedding,zero_shot,amplitude/rmse_snr_high,0.2173738181591034,,
moment,embedding,zero_shot,frequency_hz/rmse,2.2182116508483887,,
moment,embedding,zero_shot,frequency_hz/mae,1.7509123086929321,,
moment,embedding,zero_shot,frequency_hz/r2,0.25968858029806674,,
moment,embedding,zero_shot,frequency_hz/linear_probe_r2,0.2335571050643921,,
moment,embedding,zero_shot,frequency_hz/rmse_snr_low,2.6019089221954346,,
moment,embedding,zero_shot,frequency_hz/rmse_snr_mid,2.1122729778289795,,
moment,embedding,zero_shot,frequency_hz/rmse_snr_high,0.5996439456939697,,
moment,embedding,zero_shot,phase_rad/rmse,1.7953503131866455,,
moment,embedding,zero_shot,phase_rad/mae,1.553298830986023,,
moment,embedding,zero_shot,phase_rad/r2,-0.0005427343918997796,,
moment,embedding,zero_shot,phase_rad/linear_probe_r2,-0.003517627716064453,,
moment,embedding,zero_shot,phase_rad/rmse_snr_low,1.8072082996368408,,
moment,embedding,zero_shot,phase_rad/rmse_snr_mid,1.7922797203063965,,
moment,embedding,zero_shot,phase_rad/rmse_snr_high,1.7734187841415405,,
timesfm,forecasting,zero_shot,mse_vs_clean,0.7847652435302734,0.7732097238302231,0.7966138064861298
timesfm,forecasting,zero_shot,mae_vs_clean,0.7234189510345459,0.7191058412194252,0.7276869967579842
timesfm,forecasting,zero_shot,crps_vs_clean,0.9551357626914978,0.9519596353173256,0.9587402373552323
timesfm,forecasting,zero_shot,spectral_mse,1046761.3726238182,715519.9994911818,1792845.5041858084
timesfm,forecasting,zero_shot,peak_freq_error,4.98092164055109,4.922813623357118,5.035147103844881
timesfm,forecasting,zero_shot,sfer,0.7821460962295532,0.7682350412011146,0.7982987701892853
timesfm,forecasting,zero_shot,mse_vs_noisy,26.798755645751953,26.60775842666626,27.01433210372925
timesfm,forecasting,zero_shot,mae_vs_noisy,4.055122375488281,4.0409018993377686,4.072148621082306
baseline_repeat_last,forecasting,zero_shot,mse_vs_clean,27.26936912536621,26.54040880203247,28.063224220275877
baseline_repeat_last,forecasting,zero_shot,mae_vs_clean,4.108466148376465,4.051094019412995,4.1699238300323485
baseline_repeat_last,forecasting,zero_shot,crps_vs_clean,4.108466148376465,4.051094019412995,4.1699238300323485
baseline_repeat_last,forecasting,zero_shot,spectral_mse,9762843300.376484,9090873981.349838,10518030481.187777
baseline_repeat_last,forecasting,zero_shot,peak_freq_error,5.463020696318149,5.409647860964835,5.515341435541212
baseline_repeat_last,forecasting,zero_shot,sfer,0.15977008640766144,0.15485447347164155,0.16452242955565452
baseline_repeat_last,forecasting,zero_shot,mse_vs_noisy,53.215614318847656,52.40615234375,54.14779987335205
baseline_repeat_last,forecasting,zero_shot,mae_vs_noisy,5.722731113433838,5.680270171165466,5.768913316726684
baseline_zero,forecasting,zero_shot,mse_vs_clean,0.5414474606513977,0.535913673043251,0.5466698259115219
baseline_zero,forecasting,zero_shot,mae_vs_clean,0.6361477971076965,0.6324672862887383,0.6393874868750572
baseline_zero,forecasting,zero_shot,crps_vs_clean,0.6361477971076965,0.6324672862887383,0.6393874868750572
baseline_zero,forecasting,zero_shot,spectral_mse,262167.6741244966,256867.6896900094,267005.4067294039
baseline_zero,forecasting,zero_shot,peak_freq_error,5.463020696318149,5.409647860964835,5.515341435541212
baseline_zero,forecasting,zero_shot,sfer,1.0,1.0,1.0
baseline_zero,forecasting,zero_shot,mse_vs_noisy,26.555538177490234,26.368989133834837,26.767707443237306
baseline_zero,forecasting,zero_shot,mae_vs_noisy,4.0369157791137695,4.0225847363471985,4.05387293100357
baseline_seasonal_naive,forecasting,zero_shot,mse_vs_clean,26.690935134887695,26.293082666397094,27.09479742050171
baseline_seasonal_naive,forecasting,zero_shot,mae_vs_clean,4.054295539855957,4.02553094625473,4.085773384571075
baseline_seasonal_naive,forecasting,zero_shot,crps_vs_clean,4.054295539855957,4.02553094625473,4.085773384571075
baseline_seasonal_naive,forecasting,zero_shot,spectral_mse,1237575106.5882466,1133873239.3876817,1346344520.6754234
baseline_seasonal_naive,forecasting,zero_shot,peak_freq_error,11.933624303400517,11.767249645563663,12.110683951181173
baseline_seasonal_naive,forecasting,zero_shot,sfer,0.03682349622249603,0.03579160869121552,0.037912928499281406
baseline_seasonal_naive,forecasting,zero_shot,mse_vs_noisy,52.69244384765625,52.187775421142575,53.22985954284668
baseline_seasonal_naive,forecasting,zero_shot,mae_vs_noisy,5.688522815704346,5.661713242530823,5.718539381027222
moirai,forecasting,zero_shot,mse_vs_clean,3.6040594577789307,3.568497532606125,3.6419162333011625
moirai,forecasting,zero_shot,mae_vs_clean,1.498342752456665,1.4916943103075027,1.5058235228061676
moirai,forecasting,zero_shot,crps_vs_clean,1.5666241645812988,1.5561750948429107,1.5804910838603974
moirai,forecasting,zero_shot,spectral_mse,6912878.098902502,6072878.896413817,7833634.306107046
moirai,forecasting,zero_shot,peak_freq_error,6.425650604856014,6.323393291091323,6.529567992259264
moirai,forecasting,zero_shot,sfer,0.17080388963222504,0.16882524862885476,0.17282581180334092
moirai,forecasting,zero_shot,mse_vs_noisy,29.600088119506836,29.3969398021698,29.84815526008606
moirai,forecasting,zero_shot,mae_vs_noisy,4.262054920196533,4.246602582931518,4.2801844596862795
baseline_repeat_last,forecasting,zero_shot,mse_vs_clean,27.26936912536621,26.54040880203247,28.063224220275877
baseline_repeat_last,forecasting,zero_shot,mae_vs_clean,4.108466148376465,4.051094019412995,4.1699238300323485
baseline_repeat_last,forecasting,zero_shot,crps_vs_clean,4.108466148376465,4.051094019412995,4.1699238300323485
baseline_repeat_last,forecasting,zero_shot,spectral_mse,9762843300.376484,9090873981.349838,10518030481.187777
baseline_repeat_last,forecasting,zero_shot,peak_freq_error,5.463020696318149,5.409647860964835,5.515341435541212
baseline_repeat_last,forecasting,zero_shot,sfer,0.15977008640766144,0.15485447347164155,0.16452242955565452
baseline_repeat_last,forecasting,zero_shot,mse_vs_noisy,53.215614318847656,52.40615234375,54.14779987335205
baseline_repeat_last,forecasting,zero_shot,mae_vs_noisy,5.722731113433838,5.680270171165466,5.768913316726684
baseline_zero,forecasting,zero_shot,mse_vs_clean,0.5414474606513977,0.535913673043251,0.5466698259115219
baseline_zero,forecasting,zero_shot,mae_vs_clean,0.6361477971076965,0.6324672862887383,0.6393874868750572
baseline_zero,forecasting,zero_shot,crps_vs_clean,0.6361477971076965,0.6324672862887383,0.6393874868750572
baseline_zero,forecasting,zero_shot,spectral_mse,262167.6741244966,256867.6896900094,267005.4067294039
baseline_zero,forecasting,zero_shot,peak_freq_error,5.463020696318149,5.409647860964835,5.515341435541212
baseline_zero,forecasting,zero_shot,sfer,1.0,1.0,1.0
baseline_zero,forecasting,zero_shot,mse_vs_noisy,26.555538177490234,26.368989133834837,26.767707443237306
baseline_zero,forecasting,zero_shot,mae_vs_noisy,4.0369157791137695,4.0225847363471985,4.05387293100357
baseline_seasonal_naive,forecasting,zero_shot,mse_vs_clean,26.690935134887695,26.293082666397094,27.09479742050171
baseline_seasonal_naive,forecasting,zero_shot,mae_vs_clean,4.054295539855957,4.02553094625473,4.085773384571075
baseline_seasonal_naive,forecasting,zero_shot,crps_vs_clean,4.054295539855957,4.02553094625473,4.085773384571075
baseline_seasonal_naive,forecasting,zero_shot,spectral_mse,1237575106.5882466,1133873239.3876817,1346344520.6754234
baseline_seasonal_naive,forecasting,zero_shot,peak_freq_error,11.933624303400517,11.767249645563663,12.110683951181173
baseline_seasonal_naive,forecasting,zero_shot,sfer,0.03682349622249603,0.03579160869121552,0.037912928499281406
baseline_seasonal_naive,forecasting,zero_shot,mse_vs_noisy,52.69244384765625,52.187775421142575,53.22985954284668
baseline_seasonal_naive,forecasting,zero_shot,mae_vs_noisy,5.688522815704346,5.661713242530823,5.718539381027222
timemoe,embedding,zero_shot,amplitude/rmse,0.28101426362991333,,
timemoe,embedding,zero_shot,amplitude/mae,0.2415458709001541,,
timemoe,embedding,zero_shot,amplitude/r2,0.06419714529233156,,
timemoe,embedding,zero_shot,amplitude/linear_probe_r2,0.07339155673980713,,
timemoe,embedding,zero_shot,amplitude/rmse_snr_low,0.35736730694770813,,
timemoe,embedding,zero_shot,amplitude/rmse_snr_mid,0.25536632537841797,,
timemoe,embedding,zero_shot,amplitude/rmse_snr_high,0.25756514072418213,,
timemoe,embedding,zero_shot,frequency_hz/rmse,2.291799783706665,,
timemoe,embedding,zero_shot,frequency_hz/mae,1.8696298599243164,,
timemoe,embedding,zero_shot,frequency_hz/r2,0.20975481605032742,,
timemoe,embedding,zero_shot,frequency_hz/linear_probe_r2,-0.49115467071533203,,
timemoe,embedding,zero_shot,frequency_hz/rmse_snr_low,2.6149144172668457,,
timemoe,embedding,zero_shot,frequency_hz/rmse_snr_mid,2.20573353767395,,
timemoe,embedding,zero_shot,frequency_hz/rmse_snr_high,0.9712510704994202,,
timemoe,embedding,zero_shot,phase_rad/rmse,1.7948724031448364,,
timemoe,embedding,zero_shot,phase_rad/mae,1.552656650543213,,
timemoe,embedding,zero_shot,phase_rad/r2,-1.0064109590590675e-05,,
timemoe,embedding,zero_shot,phase_rad/linear_probe_r2,-1.3198184967041016,,
timemoe,embedding,zero_shot,phase_rad/rmse_snr_low,1.8065675497055054,,
timemoe,embedding,zero_shot,phase_rad/rmse_snr_mid,1.7921451330184937,,
timemoe,embedding,zero_shot,phase_rad/rmse_snr_high,1.7534940242767334,,
chronos,forecasting,zero_shot,mse_vs_clean,0.6377041339874268,0.6315547227859497,0.6438851952552795
chronos,forecasting,zero_shot,mae_vs_clean,0.6687760949134827,0.6653256416320801,0.6722303032875061
chronos,forecasting,zero_shot,crps_vs_clean,0.5276988744735718,0.524737536907196,0.5307816863059998
chronos,forecasting,zero_shot,spectral_mse,341135.09375,332061.34375,351322.4375
chronos,forecasting,zero_shot,peak_freq_error,5.373095854175091,5.319478120410145,5.427960305247307
chronos,forecasting,zero_shot,sfer,0.8502287268638611,0.845910370349884,0.8546304702758789
chronos,forecasting,zero_shot,mse_vs_noisy,26.650968551635742,26.462377548217773,26.86371421813965
chronos,forecasting,zero_shot,mae_vs_noisy,4.044064998626709,4.029896259307861,4.06095027923584
baseline_repeat_last,forecasting,zero_shot,mse_vs_clean,27.269371032714844,26.540409088134766,28.063222885131836
baseline_repeat_last,forecasting,zero_shot,mae_vs_clean,4.108466625213623,4.051094055175781,4.169924259185791
baseline_repeat_last,forecasting,zero_shot,crps_vs_clean,4.108466625213623,4.051094055175781,4.169924259185791
baseline_repeat_last,forecasting,zero_shot,spectral_mse,9762843648.0,9090874368.0,10518030336.0
baseline_repeat_last,forecasting,zero_shot,peak_freq_error,5.463020696318149,5.409647860964835,5.515341435541212
baseline_repeat_last,forecasting,zero_shot,sfer,0.15977008640766144,0.15485447645187378,0.1645224243402481
baseline_repeat_last,forecasting,zero_shot,mse_vs_noisy,53.215606689453125,52.406150817871094,54.14780044555664
baseline_repeat_last,forecasting,zero_shot,mae_vs_noisy,5.722731113433838,5.680269718170166,5.768913269042969
baseline_zero,forecasting,zero_shot,mse_vs_clean,0.5414474010467529,0.5359136462211609,0.5466698408126831
baseline_zero,forecasting,zero_shot,mae_vs_clean,0.6361477971076965,0.6324672698974609,0.6393874883651733
baseline_zero,forecasting,zero_shot,crps_vs_clean,0.6361477971076965,0.6324672698974609,0.6393874883651733
baseline_zero,forecasting,zero_shot,spectral_mse,262167.65625,256867.703125,267005.40625
baseline_zero,forecasting,zero_shot,peak_freq_error,5.463020696318149,5.409647860964835,5.515341435541212
baseline_zero,forecasting,zero_shot,sfer,1.0,1.0,1.0
baseline_zero,forecasting,zero_shot,mse_vs_noisy,26.555538177490234,26.368988037109375,26.76770782470703
baseline_zero,forecasting,zero_shot,mae_vs_noisy,4.0369157791137695,4.022584438323975,4.053873062133789
baseline_seasonal_naive,forecasting,zero_shot,mse_vs_clean,26.690937042236328,26.2930850982666,27.09479522705078
baseline_seasonal_naive,forecasting,zero_shot,mae_vs_clean,4.054295539855957,4.02553129196167,4.085773468017578
baseline_seasonal_naive,forecasting,zero_shot,crps_vs_clean,4.054295539855957,4.02553129196167,4.085773468017578
baseline_seasonal_naive,forecasting,zero_shot,spectral_mse,1237575168.0,1133873280.0,1346344448.0
baseline_seasonal_naive,forecasting,zero_shot,peak_freq_error,11.933624303400517,11.767249645563663,12.110683951181173
baseline_seasonal_naive,forecasting,zero_shot,sfer,0.036823492497205734,0.03579160198569298,0.03791292756795883
baseline_seasonal_naive,forecasting,zero_shot,mse_vs_noisy,52.69245147705078,52.187774658203125,53.2298583984375
baseline_seasonal_naive,forecasting,zero_shot,mae_vs_noisy,5.688522815704346,5.661713123321533,5.718539237976074
chronos,embedding,zero_shot,amplitude/rmse,0.28248757123947144,,
chronos,embedding,zero_shot,amplitude/mae,0.24090564250946045,,
chronos,embedding,zero_shot,amplitude/r2,0.05435891352910038,,
chronos,embedding,zero_shot,amplitude/linear_probe_r2,0.05457943677902222,,
chronos,embedding,zero_shot,amplitude/rmse_snr_low,0.3947187662124634,,
chronos,embedding,zero_shot,amplitude/rmse_snr_mid,0.24184906482696533,,
chronos,embedding,zero_shot,amplitude/rmse_snr_high,0.22555378079414368,,
chronos,embedding,zero_shot,frequency_hz/rmse,2.2413272857666016,,
chronos,embedding,zero_shot,frequency_hz/mae,1.8011798858642578,,
chronos,embedding,zero_shot,frequency_hz/r2,0.24417883535566898,,
chronos,embedding,zero_shot,frequency_hz/linear_probe_r2,0.1484559178352356,,
chronos,embedding,zero_shot,frequency_hz/rmse_snr_low,2.6194286346435547,,
chronos,embedding,zero_shot,frequency_hz/rmse_snr_mid,2.1374478340148926,,
chronos,embedding,zero_shot,frequency_hz/rmse_snr_high,0.6521942019462585,,
chronos,embedding,zero_shot,phase_rad/rmse,1.7952876091003418,,
chronos,embedding,zero_shot,phase_rad/mae,1.5530524253845215,,
chronos,embedding,zero_shot,phase_rad/r2,-0.00047277064209505504,,
chronos,embedding,zero_shot,phase_rad/linear_probe_r2,-0.0004382133483886719,,
chronos,embedding,zero_shot,phase_rad/rmse_snr_low,1.8065521717071533,,
chronos,embedding,zero_shot,phase_rad/rmse_snr_mid,1.7924610376358032,,
chronos,embedding,zero_shot,phase_rad/rmse_snr_high,1.7686039209365845,,
moment,denoising,zero_shot,mse,4.405981063842773,,
moment,denoising,zero_shot,psd_mse,550232832.0,,
moment,denoising,zero_shot,snr_denoised_mean,0.1330896019935608,,
lagllama,forecasting,zero_shot,mse_vs_clean,3.3239471912384033,3.3029196858406067,3.3483099400997163
lagllama,forecasting,zero_shot,mae_vs_clean,1.4324523210525513,1.4277264147996902,1.4377041637897492
lagllama,forecasting,zero_shot,crps_vs_clean,1.253568172454834,1.2495821684598922,1.2582925021648408
lagllama,forecasting,zero_shot,spectral_mse,783058.7958794117,761536.080490951,807379.8832030959
lagllama,forecasting,zero_shot,peak_freq_error,6.42622027977705,6.319986665968597,6.53332674105525
lagllama,forecasting,zero_shot,sfer,0.1775761991739273,0.17572896480560302,0.17953877188265324
lagllama,forecasting,zero_shot,mse_vs_noisy,29.31545066833496,29.1091965675354,29.562197065353395
lagllama,forecasting,zero_shot,mae_vs_noisy,4.240788459777832,4.224979722499848,4.258453702926635
baseline_repeat_last,forecasting,zero_shot,mse_vs_clean,27.26936912536621,26.54040880203247,28.063224220275877
baseline_repeat_last,forecasting,zero_shot,mae_vs_clean,4.108466148376465,4.051094019412995,4.1699238300323485
baseline_repeat_last,forecasting,zero_shot,crps_vs_clean,4.108466148376465,4.051094019412995,4.1699238300323485
baseline_repeat_last,forecasting,zero_shot,spectral_mse,9762843300.376484,9090873981.349838,10518030481.187777
baseline_repeat_last,forecasting,zero_shot,peak_freq_error,5.463020696318149,5.409647860964835,5.515341435541212
baseline_repeat_last,forecasting,zero_shot,sfer,0.15977008640766144,0.15485447347164155,0.16452242955565452
baseline_repeat_last,forecasting,zero_shot,mse_vs_noisy,53.215614318847656,52.40615234375,54.14779987335205
baseline_repeat_last,forecasting,zero_shot,mae_vs_noisy,5.722731113433838,5.680270171165466,5.768913316726684
baseline_zero,forecasting,zero_shot,mse_vs_clean,0.5414474606513977,0.535913673043251,0.5466698259115219
baseline_zero,forecasting,zero_shot,mae_vs_clean,0.6361477971076965,0.6324672862887383,0.6393874868750572
baseline_zero,forecasting,zero_shot,crps_vs_clean,0.6361477971076965,0.6324672862887383,0.6393874868750572
baseline_zero,forecasting,zero_shot,spectral_mse,262167.6741244966,256867.6896900094,267005.4067294039
baseline_zero,forecasting,zero_shot,peak_freq_error,5.463020696318149,5.409647860964835,5.515341435541212
baseline_zero,forecasting,zero_shot,sfer,1.0,1.0,1.0
baseline_zero,forecasting,zero_shot,mse_vs_noisy,26.555538177490234,26.368989133834837,26.767707443237306
baseline_zero,forecasting,zero_shot,mae_vs_noisy,4.0369157791137695,4.0225847363471985,4.05387293100357
baseline_seasonal_naive,forecasting,zero_shot,mse_vs_clean,26.690935134887695,26.293082666397094,27.09479742050171
baseline_seasonal_naive,forecasting,zero_shot,mae_vs_clean,4.054295539855957,4.02553094625473,4.085773384571075
baseline_seasonal_naive,forecasting,zero_shot,crps_vs_clean,4.054295539855957,4.02553094625473,4.085773384571075
baseline_seasonal_naive,forecasting,zero_shot,spectral_mse,1237575106.5882466,1133873239.3876817,1346344520.6754234
baseline_seasonal_naive,forecasting,zero_shot,peak_freq_error,11.933624303400517,11.767249645563663,12.110683951181173
baseline_seasonal_naive,forecasting,zero_shot,sfer,0.03682349622249603,0.03579160869121552,0.037912928499281406
baseline_seasonal_naive,forecasting,zero_shot,mse_vs_noisy,52.69244384765625,52.187775421142575,53.22985954284668
baseline_seasonal_naive,forecasting,zero_shot,mae_vs_noisy,5.688522815704346,5.661713242530823,5.718539381027222
